Time,Sound Velocity,"Pressure, Strain Gauge [db]",Depth,Temperature ,Conductivity,Salinity,Potential Temperature ,Oxygen [mg/l],Oxygen [umol/Kg],Density
65.5,1487.4,2.286,2.265,10.8855,34.249367,30.3505,10.8853,5.40316,165.026,1023.1875
65.75,1487.39,2.339,2.317,10.882,34.250647,30.3546,10.8817,5.40506,165.084,1023.1915
66,1487.39,2.39,2.368,10.8801,34.25083,30.3563,10.8798,5.40397,165.05,1023.1934
66.25,1487.39,2.434,2.412,10.8794,34.25083,30.3569,10.8792,5.40346,165.034,1023.1942
66.5,1487.39,2.475,2.453,10.8779,34.255034,30.3623,10.8776,5.39693,164.834,1023.1988
66.75,1487.38,2.518,2.494,10.874,34.255888,30.3663,10.8737,5.40103,164.959,1023.2028
67,1487.38,2.569,2.545,10.8705,34.260884,30.3741,10.8702,5.39651,164.82,1023.2097
67.25,1487.37,2.637,2.613,10.8677,34.259666,30.3752,10.8674,5.39298,164.712,1023.2113
67.5,1487.37,2.714,2.689,10.8675,34.254183,30.37,10.8671,5.38723,164.537,1023.2077
67.75,1487.38,2.791,2.765,10.8706,34.256742,30.3699,10.8703,5.38172,164.369,1023.2074
68,1487.39,2.853,2.827,10.8739,34.261311,30.3716,10.8735,5.37575,164.186,1023.2085
68.25,1487.39,2.896,2.869,10.8737,34.260275,30.3707,10.8734,5.36892,163.978,1023.208
68.5,1487.39,2.923,2.896,10.8738,34.258813,30.3692,10.8735,5.37062,164.03,1023.2069
68.75,1487.4,2.942,2.914,10.8751,34.259422,30.3687,10.8748,5.36522,163.865,1023.2064
69,1487.4,2.96,2.933,10.8764,34.258204,30.3664,10.8761,5.37645,164.208,1023.2045
69.25,1487.4,2.988,2.96,10.8772,34.259666,30.3672,10.8769,5.36761,163.938,1023.2051
69.5,1487.41,3.031,3.003,10.877,34.261555,30.3692,10.8766,5.37067,164.031,1023.2069
69.75,1487.4,3.095,3.066,10.8753,34.261738,30.3708,10.8749,5.37433,164.143,1023.2087
70,1487.4,3.177,3.147,10.8745,34.261312,30.371,10.8742,5.36756,163.936,1023.2093
70.25,1487.41,3.276,3.245,10.8745,34.263444,30.3731,10.8741,5.37895,164.284,1023.2114
70.5,1487.41,3.365,3.334,10.8733,34.266796,30.3773,10.8729,5.3802,164.321,1023.2153
70.75,1487.41,3.433,3.401,10.8697,34.273072,30.3864,10.8693,5.37795,164.251,1023.2233
71,1487.39,3.468,3.436,10.8631,34.275389,30.3941,10.8627,5.36872,163.968,1023.2306
71.25,1487.38,3.479,3.447,10.8573,34.276242,30.3998,10.8569,5.37476,164.152,1023.2361
71.5,1487.37,3.485,3.453,10.8529,34.277522,30.4047,10.8525,5.37719,164.225,1023.2406
71.75,1487.36,3.506,3.474,10.8493,34.276243,30.4064,10.8489,5.37263,164.086,1023.2427
72,1487.36,3.551,3.518,10.8478,34.275634,30.4071,10.8474,5.37219,164.072,1023.2437
72.25,1487.36,3.625,3.592,10.8485,34.273502,30.4044,10.848,5.36846,163.959,1023.2418
72.5,1487.36,3.706,3.671,10.8501,34.273928,30.4034,10.8497,5.36277,163.785,1023.2411
72.75,1487.36,3.778,3.743,10.8504,34.273319,30.4025,10.85,5.35949,163.685,1023.2407
73,1487.37,3.837,3.801,10.8513,34.273319,30.4018,10.8508,5.36197,163.761,1023.2402
73.25,1487.37,3.885,3.849,10.8511,34.273929,30.4025,10.8506,5.35635,163.589,1023.2411
73.5,1487.36,3.924,3.887,10.8497,34.274173,30.4039,10.8492,5.35158,163.443,1023.2426
73.75,1487.36,3.956,3.92,10.8483,34.274173,30.405,10.8479,5.35529,163.556,1023.2438
74,1487.36,3.998,3.961,10.8483,34.27332,30.4042,10.8479,5.35213,163.46,1023.2433
74.25,1487.37,4.055,4.018,10.8498,34.274173,30.4037,10.8493,5.34044,163.103,1023.243
74.5,1487.37,4.123,4.085,10.8492,34.275636,30.4057,10.8487,5.35223,163.463,1023.2449
74.75,1487.37,4.195,4.156,10.8471,34.278318,30.41,10.8466,5.34569,163.262,1023.249
75,1487.36,4.26,4.221,10.8436,34.278988,30.4135,10.8431,5.3415,163.134,1023.2526
75.25,1487.35,4.31,4.271,10.8406,34.278745,30.4158,10.8401,5.34496,163.239,1023.2551
75.5,1487.35,4.351,4.311,10.8392,34.278746,30.417,10.8387,5.34897,163.362,1023.2564
75.75,1487.35,4.386,4.345,10.8387,34.278989,30.4176,10.8382,5.34996,163.392,1023.2572
76,1487.35,4.419,4.378,10.8385,34.279172,30.4179,10.838,5.34912,163.366,1023.2576
76.25,1487.35,4.455,4.414,10.8393,34.278746,30.4168,10.8388,5.35056,163.41,1023.2568
76.5,1487.35,4.501,4.459,10.8403,34.277954,30.4152,10.8398,5.34831,163.342,1023.2555
76.75,1487.36,4.559,4.517,10.8408,34.277527,30.4143,10.8403,5.3472,163.308,1023.2551
77,1487.36,4.634,4.591,10.8407,34.276431,30.4133,10.8402,5.3477,163.323,1023.2546
77.25,1487.36,4.725,4.681,10.8406,34.275212,30.4121,10.8401,5.34788,163.329,1023.2541
77.5,1487.36,4.81,4.766,10.8406,34.2796,30.4164,10.84,5.3285,162.737,1023.2579
77.75,1487.37,4.87,4.825,10.8378,34.291179,30.4301,10.8373,5.3291,162.753,1023.2693
78,1487.36,4.899,4.854,10.8297,34.296178,30.4418,10.8291,5.33908,163.056,1023.2798
78.25,1487.34,4.913,4.868,10.8211,34.297703,30.4504,10.8206,5.33003,162.779,1023.2881
78.5,1487.32,4.928,4.882,10.8158,34.296606,30.4537,10.8152,5.33921,163.059,1023.2916
78.75,1487.32,4.953,4.907,10.8143,34.301056,30.4593,10.8138,5.33895,163.05,1023.2963
79,1487.31,4.996,4.949,10.8112,34.298496,30.4593,10.8107,5.33378,162.892,1023.2971
79.25,1487.31,5.059,5.012,10.8095,34.295815,30.4581,10.8089,5.33709,162.993,1023.2967
79.5,1487.31,5.144,5.097,10.8105,34.297705,30.4591,10.8099,5.33324,162.875,1023.2977
79.75,1487.32,5.239,5.19,10.8096,34.305873,30.4679,10.809,5.32159,162.518,1023.3051
80,1487.3,5.327,5.278,10.8036,34.303801,30.4708,10.803,5.32633,162.662,1023.3088
80.25,1487.29,5.395,5.345,10.8007,34.29539,30.4648,10.8001,5.31276,162.249,1023.305
80.5,1487.29,5.443,5.392,10.805,34.287833,30.4538,10.8044,5.31384,162.283,1023.2959
80.75,1487.31,5.472,5.421,10.8138,34.286308,30.445,10.8132,5.30895,162.135,1023.2877
81,1487.33,5.481,5.431,10.821,34.284662,30.4374,10.8204,5.30915,162.143,1023.2806
81.25,1487.34,5.493,5.442,10.8262,34.286978,30.4353,10.8256,5.30749,162.092,1023.2781
81.5,1487.35,5.524,5.472,10.8278,34.283382,30.4305,10.8272,5.30982,162.164,1023.2742
81.75,1487.35,5.58,5.528,10.8307,34.280883,30.4256,10.83,5.32272,162.559,1023.2702
82,1487.37,5.652,5.6,10.8334,34.290085,30.4323,10.8328,5.31732,162.393,1023.2753
82.25,1487.36,5.724,5.671,10.8291,34.291975,30.4378,10.8284,5.32421,162.603,1023.2806
82.5,1487.35,5.781,5.728,10.8234,34.291793,30.4423,10.8228,5.32599,162.656,1023.2853
82.75,1487.34,5.824,5.77,10.8194,34.2935,30.4473,10.8187,5.32654,162.672,1023.2901
83,1487.33,5.853,5.799,10.817,34.29283,30.4487,10.8163,5.34254,163.161,1023.2917
83.25,1487.33,5.88,5.825,10.816,34.291977,30.4486,10.8153,5.34253,163.16,1023.2919
83.5,1487.33,5.922,5.867,10.8168,34.288625,30.4447,10.8161,5.33403,162.901,1023.2889
83.75,1487.33,5.987,5.931,10.8215,34.276864,30.4291,10.8208,5.3385,163.04,1023.2763
84,1487.36,6.066,6.01,10.832,34.279849,30.4233,10.8313,5.3354,162.946,1023.2704
84.25,1487.37,6.144,6.087,10.8359,34.280214,30.4204,10.8352,5.33618,162.971,1023.2678
84.5,1487.38,6.211,6.154,10.8357,34.2832,30.4235,10.835,5.334,162.903,1023.2706
84.75,1487.37,6.263,6.205,10.8345,34.28381,30.4251,10.8337,5.32173,162.529,1023.2722
85,1487.38,6.296,6.237,10.8328,34.287833,30.4304,10.8321,5.31812,162.418,1023.2768
85.25,1487.38,6.311,6.253,10.8304,34.298925,30.4433,10.8297,5.32794,162.716,1023.2873
85.5,1487.37,6.324,6.265,10.8239,34.302705,30.4524,10.8232,5.32499,162.625,1023.2956
85.75,1487.35,6.351,6.293,10.8164,34.301914,30.4579,10.8157,5.32143,162.515,1023.3012
86,1487.34,6.397,6.338,10.8123,34.297891,30.4573,10.8116,5.32855,162.732,1023.3017
86.25,1487.33,6.464,6.404,10.8123,34.295149,30.4546,10.8116,5.33377,162.892,1023.2998
86.5,1487.35,6.533,6.472,10.814,34.300391,30.4583,10.8132,5.33528,162.938,1023.3028
86.75,1487.35,6.597,6.536,10.8123,34.302524,30.4618,10.8116,5.34039,163.093,1023.3061
87,1487.34,6.65,6.588,10.8086,34.301245,30.4636,10.8079,5.33645,162.973,1023.3083
87.25,1487.33,6.69,6.628,10.8063,34.300819,30.4651,10.8055,5.33183,162.831,1023.3101
87.5,1487.33,6.726,6.664,10.8055,34.300819,30.4657,10.8047,5.33553,162.944,1023.3109
87.75,1487.33,6.763,6.7,10.8053,34.301246,30.4663,10.8045,5.32408,162.595,1023.3116
88,1487.33,6.805,6.742,10.8055,34.302709,30.4676,10.8047,5.32304,162.563,1023.3127
88.25,1487.33,6.853,6.789,10.8051,34.304842,30.4699,10.8043,5.32116,162.505,1023.3148
88.5,1487.33,6.902,6.839,10.8039,34.306488,30.4725,10.8031,5.31699,162.377,1023.3173
88.75,1487.33,6.952,6.887,10.8021,34.305879,30.4734,10.8013,5.31094,162.192,1023.3185
89,1487.33,6.995,6.931,10.8011,34.305696,30.4741,10.8003,5.30178,161.912,1023.3194
89.25,1487.33,7.043,6.978,10.8006,34.30527,30.474,10.7998,5.30108,161.891,1023.3196
89.5,1487.33,7.088,7.023,10.8007,34.305697,30.4743,10.7999,5.29564,161.725,1023.32
89.75,1487.32,7.133,7.067,10.8005,34.303564,30.4724,10.7997,5.30355,161.967,1023.3187
90,1487.32,7.17,7.104,10.8016,34.299175,30.4672,10.8007,5.29557,161.724,1023.3147
90.25,1487.33,7.212,7.145,10.8045,34.299175,30.4647,10.8037,5.29809,161.801,1023.3125
90.5,1487.34,7.259,7.191,10.8067,34.299358,30.463,10.8059,5.30717,162.078,1023.311
90.75,1487.34,7.314,7.246,10.808,34.298321,30.4609,10.8072,5.31415,162.292,1023.3094
91,1487.34,7.372,7.304,10.8085,34.296432,30.4586,10.8077,5.31583,162.344,1023.3077
91.25,1487.34,7.418,7.349,10.8091,34.294543,30.4563,10.8082,5.30752,162.09,1023.3061
91.5,1487.35,7.456,7.387,10.8102,34.295579,30.4563,10.8094,5.31615,162.354,1023.3061
91.75,1487.35,7.497,7.428,10.8108,34.295579,30.4558,10.81,5.30943,162.149,1023.3058
92,1487.35,7.551,7.481,10.8112,34.296006,30.4559,10.8103,5.31055,162.183,1023.306
92.25,1487.35,7.616,7.546,10.8118,34.295823,30.4551,10.811,5.30939,162.147,1023.3056
92.5,1487.36,7.682,7.611,10.8121,34.297713,30.4568,10.8112,5.31005,162.167,1023.3071
92.75,1487.36,7.734,7.662,10.8112,34.299602,30.4593,10.8104,5.31938,162.452,1023.3095
93,1487.35,7.771,7.699,10.8098,34.299968,30.4609,10.8089,5.31279,162.251,1023.3112
93.25,1487.35,7.804,7.731,10.8083,34.301066,30.4632,10.8074,5.317,162.379,1023.3133
93.5,1487.35,7.837,7.764,10.8077,34.300396,30.463,10.8068,5.31893,162.438,1023.3134
93.75,1487.35,7.876,7.803,10.8084,34.299359,30.4614,10.8075,5.32957,162.763,1023.3122
94,1487.35,7.928,7.854,10.8092,34.297287,30.4586,10.8083,5.32795,162.714,1023.3102
94.25,1487.36,7.997,7.923,10.8108,34.296617,30.4566,10.8099,5.33044,162.79,1023.3087
94.5,1487.37,8.076,8.001,10.8116,34.308015,30.4671,10.8107,5.31923,162.447,1023.3171
94.75,1487.37,8.143,8.068,10.8044,34.317709,30.4826,10.8035,5.32324,162.567,1023.3307
95,1487.34,8.19,8.114,10.7928,34.319113,30.4937,10.7919,5.32224,162.535,1023.3414
95.25,1487.32,8.217,8.141,10.785,34.321247,30.5023,10.7841,5.31583,162.338,1023.3496
95.5,1487.31,8.242,8.165,10.7798,34.324418,30.5098,10.7788,5.31469,162.302,1023.3564
95.75,1487.31,8.279,8.203,10.7755,34.327772,30.5166,10.7745,5.31039,162.169,1023.3626
96,1487.29,8.329,8.252,10.7709,34.326066,30.5188,10.77,5.31055,162.174,1023.3653
96.25,1487.29,8.391,8.313,10.7683,34.326493,30.5213,10.7673,5.30437,161.985,1023.368
96.5,1487.29,8.454,8.375,10.7655,34.33131,30.5284,10.7646,5.30557,162.02,1023.3742
96.75,1487.28,8.522,8.443,10.7588,34.337043,30.5396,10.7578,5.2944,161.678,1023.3844
97,1487.26,8.584,8.505,10.749,34.339117,30.5498,10.748,5.28964,161.531,1023.3943
97.25,1487.24,8.631,8.551,10.7413,34.338692,30.5558,10.7403,5.28382,161.352,1023.4005
97.5,1487.23,8.667,8.587,10.7377,34.339546,30.5596,10.7367,5.27081,160.954,1023.4043
97.75,1487.23,8.698,8.618,10.7367,34.339363,30.5603,10.7357,5.26775,160.861,1023.4051
98,1487.23,8.724,8.643,10.737,34.339363,30.56,10.736,5.27,160.93,1023.4049
98.25,1487.23,8.746,8.665,10.7378,34.339546,30.5595,10.7368,5.26349,160.731,1023.4045
98.5,1487.23,8.769,8.688,10.7383,34.339119,30.5587,10.7373,5.25743,160.546,1023.4039
98.75,1487.23,8.809,8.727,10.7383,34.338936,30.5584,10.7373,5.25477,160.465,1023.4039
99,1487.23,8.874,8.792,10.7389,34.334912,30.5539,10.7379,5.25829,160.573,1023.4005
99.25,1487.23,8.962,8.879,10.7422,34.326742,30.5431,10.7412,5.25806,160.567,1023.3919
99.5,1487.25,9.047,8.963,10.7491,34.327107,30.5377,10.748,5.25227,160.391,1023.387
99.75,1487.27,9.108,9.024,10.7524,34.333875,30.5415,10.7514,5.25275,160.406,1023.3897
100,1487.26,9.147,9.062,10.7476,34.333205,30.5449,10.7466,5.24688,160.226,1023.3933
100.25,1487.25,9.171,9.086,10.7436,34.334059,30.5491,10.7425,5.24325,160.114,1023.3973
100.5,1487.25,9.187,9.102,10.7416,34.335767,30.5524,10.7406,5.24399,160.136,1023.4003
100.75,1487.24,9.204,9.119,10.7395,34.335767,30.5542,10.7384,5.23597,159.891,1023.4022
101,1487.24,9.23,9.145,10.739,34.334304,30.5531,10.738,5.23323,159.808,1023.4015
101.25,1487.24,9.273,9.187,10.7404,34.332169,30.5499,10.7393,5.23618,159.898,1023.399
101.5,1487.25,9.321,9.235,10.7434,34.331559,30.5467,10.7423,5.24281,160.101,1023.3962
101.75,1487.26,9.369,9.283,10.7458,34.33345,30.5466,10.7447,5.23838,159.966,1023.3959
102,1487.26,9.423,9.336,10.7454,34.337413,30.5508,10.7443,5.25391,160.44,1023.3995
102.25,1487.25,9.482,9.394,10.7416,34.339548,30.556,10.7405,5.25415,160.446,1023.4045
102.5,1487.24,9.542,9.454,10.7373,34.338512,30.5586,10.7362,5.25181,160.374,1023.4075
102.75,1487.24,9.593,9.504,10.7344,34.338269,30.5607,10.7334,5.24943,160.301,1023.4098
103,1487.23,9.629,9.54,10.7334,34.336805,30.5601,10.7323,5.2576,160.551,1023.4097
103.25,1487.23,9.656,9.566,10.7342,34.336805,30.5594,10.7331,5.2485,160.273,1023.4091
103.5,1487.24,9.686,9.597,10.7357,34.336744,30.5582,10.7346,5.24689,160.224,1023.4081
103.75,1487.24,9.733,9.642,10.7375,34.334061,30.554,10.7364,5.25156,160.367,1023.4047
104,1487.25,9.795,9.704,10.741,34.331744,30.5487,10.7399,5.24859,160.277,1023.4003
104.25,1487.26,9.866,9.774,10.7453,34.331317,30.5447,10.7441,5.25124,160.359,1023.3968
104.5,1487.27,9.93,9.838,10.7486,34.330524,30.5411,10.7475,5.25852,160.582,1023.3937
104.75,1487.27,9.982,9.889,10.7513,34.329427,30.5378,10.7502,5.25928,160.605,1023.3909
105,1487.28,10.025,9.932,10.7536,34.330097,30.5365,10.7524,5.24728,160.239,1023.3897
105.25,1487.28,10.067,9.973,10.7536,34.33028,30.5366,10.7525,5.2609,160.655,1023.39
105.5,1487.28,10.116,10.022,10.7526,34.332598,30.5398,10.7514,5.25927,160.605,1023.3929
105.75,1487.28,10.168,10.074,10.7487,34.335769,30.5461,10.7476,5.25086,160.347,1023.3986
106,1487.26,10.221,10.127,10.7428,34.333209,30.5485,10.7416,5.26174,160.679,1023.4018
106.25,1487.25,10.267,10.172,10.741,34.327356,30.5442,10.7399,5.25963,160.615,1023.3989
106.5,1487.26,10.307,10.211,10.7461,34.324002,30.5366,10.745,5.25004,160.323,1023.3923
106.75,1487.28,10.349,10.254,10.7528,34.323148,30.5301,10.7517,5.25124,160.361,1023.3864
107,1487.29,10.399,10.303,10.7584,34.323147,30.5255,10.7572,5.25577,160.5,1023.382
107.25,1487.3,10.463,10.366,10.7612,34.32522,30.5252,10.76,5.25064,160.343,1023.3816
107.5,1487.31,10.537,10.439,10.7612,34.326928,30.5268,10.76,5.26017,160.634,1023.3832
107.75,1487.3,10.602,10.504,10.7591,34.327782,30.5294,10.7579,5.26082,160.654,1023.3859
108,1487.3,10.656,10.557,10.757,34.327965,30.5313,10.7558,5.25704,160.538,1023.3879
108.25,1487.3,10.694,10.595,10.7558,34.329002,30.5333,10.7546,5.25757,160.554,1023.3899
108.5,1487.29,10.724,10.624,10.7543,34.328636,30.5342,10.7531,5.26281,160.714,1023.391
108.75,1487.29,10.757,10.657,10.7542,34.326319,30.5319,10.753,5.26103,160.659,1023.3894
109,1487.3,10.801,10.701,10.7563,34.326929,30.5308,10.7551,5.25823,160.574,1023.3883
109.25,1487.31,10.857,10.756,10.7577,34.329673,30.5323,10.7564,5.2703,160.943,1023.3896
109.5,1487.31,10.918,10.817,10.756,34.335161,30.5391,10.7547,5.2617,160.679,1023.3954
109.75,1487.3,10.982,10.88,10.7493,34.342052,30.5514,10.7481,5.26674,160.831,1023.4064
110,1487.28,11.037,10.935,10.7402,34.343944,30.561,10.7389,5.26129,160.663,1023.4156
110.25,1487.26,11.08,10.977,10.7332,34.345043,30.5679,10.7319,5.26574,160.798,1023.4224
110.5,1487.25,11.112,11.009,10.7278,34.345897,30.5732,10.7265,5.2669,160.833,1023.4276
110.75,1487.24,11.156,11.053,10.7239,34.345227,30.5757,10.7226,5.26799,160.866,1023.4304
111,1487.24,11.21,11.106,10.7234,34.344373,30.5753,10.7222,5.26426,160.752,1023.4304
111.25,1487.24,11.279,11.174,10.7246,34.343581,30.5735,10.7233,5.25928,160.6,1023.4291
111.5,1487.25,11.351,11.245,10.7263,34.343764,30.5722,10.725,5.26053,160.639,1023.4281
111.75,1487.25,11.417,11.311,10.7258,34.344618,30.5735,10.7245,5.2521,160.381,1023.4295
112,1487.25,11.464,11.358,10.7236,34.345045,30.5757,10.7223,5.24475,160.156,1023.4319
112.25,1487.24,11.492,11.386,10.7216,34.345167,30.5775,10.7203,5.23403,159.829,1023.4337
112.5,1487.24,11.507,11.401,10.72,34.345655,30.5793,10.7187,5.2309,159.733,1023.4354
112.75,1487.24,11.524,11.417,10.7189,34.345899,30.5805,10.7176,5.2309,159.733,1023.4366
113,1487.23,11.559,11.452,10.7182,34.344802,30.5799,10.7169,5.23187,159.762,1023.4365
113.25,1487.24,11.617,11.509,10.7193,34.344192,30.5784,10.718,5.2278,159.638,1023.4354
113.5,1487.24,11.693,11.585,10.7212,34.343948,30.5766,10.7198,5.23489,159.855,1023.434
113.75,1487.25,11.774,11.665,10.7225,34.344619,30.5761,10.7212,5.23439,159.84,1023.4337
114,1487.25,11.832,11.723,10.7211,34.345473,30.5781,10.7198,5.24653,160.21,1023.4358
114.25,1487.24,11.871,11.761,10.7179,34.345474,30.5807,10.7166,5.24496,160.162,1023.4385
114.5,1487.24,11.895,11.785,10.7166,34.345657,30.582,10.7153,5.24455,160.149,1023.4399
114.75,1487.24,11.913,11.803,10.718,34.345901,30.581,10.7167,5.23135,159.746,1023.439
115,1487.25,11.945,11.834,10.7201,34.34523,30.5786,10.7187,5.22496,159.551,1023.4369
115.25,1487.25,11.992,11.88,10.7216,34.345047,30.5771,10.7203,5.21972,159.392,1023.4357
115.5,1487.25,12.046,11.934,10.7226,34.34462,30.5758,10.7213,5.21629,159.287,1023.4348
115.75,1487.26,12.099,11.987,10.7237,34.344193,30.5745,10.7223,5.20772,159.026,1023.4338
116,1487.26,12.152,12.039,10.7252,34.34462,30.5737,10.7238,5.2032,158.888,1023.4331
116.25,1487.26,12.209,12.096,10.7259,34.344376,30.5728,10.7245,5.21227,159.165,1023.4326
116.5,1487.27,12.269,12.155,10.7265,34.34523,30.5732,10.7251,5.21275,159.18,1023.433
116.75,1487.27,12.329,12.215,10.7265,34.345474,30.5733,10.7251,5.22483,159.548,1023.4334
117,1487.27,12.384,12.269,10.7255,34.345231,30.5739,10.7241,5.23093,159.734,1023.4343
117.25,1487.26,12.429,12.313,10.7244,34.344804,30.5744,10.723,5.23624,159.897,1023.4351
117.5,1487.27,12.466,12.35,10.7247,34.346512,30.5759,10.7232,5.24241,160.085,1023.4363
117.75,1487.26,12.501,12.385,10.721,34.34883,30.5812,10.7196,5.24505,160.165,1023.4412
118,1487.24,12.537,12.421,10.7143,34.349684,30.5877,10.7128,5.2401,160.013,1023.4476
118.25,1487.23,12.565,12.449,10.708,34.349441,30.5926,10.7066,5.24427,160.139,1023.4526
118.5,1487.22,12.599,12.482,10.7039,34.349259,30.5959,10.7025,5.24975,160.306,1023.456
118.75,1487.21,12.64,12.523,10.7006,34.348832,30.5982,10.6992,5.23916,159.982,1023.4585
119,1487.21,12.689,12.571,10.6982,34.348833,30.6002,10.6967,5.23361,159.812,1023.4608
119.25,1487.2,12.75,12.632,10.6966,34.348589,30.6013,10.6951,5.22947,159.686,1023.4622
119.5,1487.2,12.81,12.691,10.6955,34.348407,30.602,10.694,5.21473,159.236,1023.4632
119.75,1487.2,12.867,12.747,10.6953,34.34859,30.6023,10.6938,5.21362,159.202,1023.4637
120,1487.2,12.915,12.796,10.6956,34.348834,30.6023,10.6942,5.20923,159.068,1023.4638
120.25,1487.2,12.96,12.84,10.6956,34.34859,30.6021,10.6941,5.20244,158.86,1023.4639
120.5,1487.2,13.003,12.882,10.6952,34.348834,30.6026,10.6937,5.19738,158.706,1023.4645
120.75,1487.2,13.041,12.92,10.6943,34.349444,30.6039,10.6929,5.18569,158.349,1023.4659
121,1487.2,13.076,12.954,10.6928,34.349445,30.6052,10.6913,5.18897,158.449,1023.4673
121.25,1487.2,13.11,12.988,10.6915,34.349872,30.6066,10.69,5.18596,158.357,1023.4688
121.5,1487.19,13.152,13.03,10.6901,34.349689,30.6076,10.6886,5.1916,158.529,1023.47
121.75,1487.19,13.206,13.084,10.6886,34.349689,30.6089,10.6871,5.1828,158.26,1023.4715
122,1487.19,13.274,13.151,10.6873,34.349263,30.6095,10.6858,5.1886,158.437,1023.4725
122.25,1487.19,13.341,13.217,10.6866,34.348836,30.6097,10.6851,5.18687,158.384,1023.4731
122.5,1487.19,13.393,13.268,10.6864,34.348836,30.6098,10.6849,5.18823,158.425,1023.4734
122.75,1487.19,13.426,13.301,10.6866,34.349263,30.61,10.6851,5.19113,158.514,1023.4737
123,1487.19,13.44,13.316,10.6858,34.351581,30.613,10.6843,5.18684,158.383,1023.4762
123.25,1487.19,13.454,13.329,10.6853,34.35091,30.6127,10.6838,5.18438,158.307,1023.4762
123.5,1487.18,13.485,13.36,10.6843,34.350301,30.613,10.6828,5.18247,158.249,1023.4767
123.75,1487.18,13.536,13.41,10.6834,34.349874,30.6132,10.6819,5.18664,158.376,1023.4773
124,1487.18,13.592,13.466,10.6829,34.349874,30.6137,10.6813,5.18166,158.224,1023.4779
124.25,1487.18,13.654,13.527,10.6824,34.349875,30.6141,10.6808,5.18739,158.399,1023.4786
124.5,1487.18,13.713,13.586,10.6819,34.349875,30.6145,10.6803,5.19164,158.529,1023.4793
124.75,1487.18,13.767,13.639,10.6811,34.349875,30.6151,10.6795,5.18735,158.397,1023.4802
125,1487.18,13.817,13.689,10.6808,34.349875,30.6153,10.6792,5.18508,158.328,1023.4806
125.25,1487.18,13.867,13.738,10.6807,34.349875,30.6154,10.6791,5.19091,158.506,1023.4809
125.5,1487.18,13.914,13.785,10.6799,34.350303,30.6164,10.6784,5.18516,158.33,1023.482
125.75,1487.18,13.951,13.822,10.6796,34.35073,30.6171,10.678,5.18355,158.281,1023.4828
126,1487.18,13.983,13.853,10.6792,34.35134,30.618,10.6776,5.18401,158.295,1023.4837
126.25,1487.18,14.011,13.881,10.6791,34.35134,30.6181,10.6775,5.18202,158.234,1023.4839
126.5,1487.18,14.044,13.914,10.6795,34.351584,30.618,10.6779,5.17848,158.126,1023.484
126.75,1487.18,14.09,13.96,10.6801,34.35073,30.6167,10.6785,5.17572,158.042,1023.483
127,1487.18,14.144,14.013,10.6801,34.349876,30.6158,10.6785,5.1752,158.026,1023.4826
127.25,1487.18,14.209,14.077,10.6797,34.349877,30.6161,10.6781,5.18073,158.195,1023.4831
127.5,1487.18,14.283,14.151,10.6797,34.34945,30.6157,10.6781,5.1898,158.472,1023.4832
127.75,1487.18,14.359,14.225,10.6789,34.350121,30.617,10.6772,5.17955,158.159,1023.4847
128,1487.18,14.426,14.292,10.6779,34.350243,30.6178,10.6763,5.17226,157.936,1023.4858
128.25,1487.18,14.477,14.343,10.6772,34.351159,30.6193,10.6756,5.16725,157.783,1023.4873
128.5,1487.18,14.522,14.388,10.6767,34.351342,30.62,10.675,5.17116,157.903,1023.4881
128.75,1487.18,14.557,14.422,10.6764,34.351769,30.6206,10.6747,5.1626,157.641,1023.4888
129,1487.18,14.585,14.449,10.6763,34.351769,30.6206,10.6747,5.16327,157.661,1023.489
129.25,1487.19,14.603,14.468,10.6767,34.353233,30.6218,10.675,5.16162,157.611,1023.4899
129.5,1487.19,14.622,14.486,10.6775,34.35305,30.6209,10.6758,5.15681,157.464,1023.4892
129.75,1487.19,14.656,14.52,10.6783,34.351769,30.619,10.6766,5.16647,157.759,1023.4877
130,1487.19,14.71,14.573,10.6779,34.351159,30.6186,10.6763,5.1665,157.76,1023.4877
130.25,1487.19,14.78,14.643,10.6779,34.350733,30.6182,10.6762,5.1644,157.697,1023.4877
130.5,1487.19,14.865,14.727,10.6776,34.350489,30.6182,10.6759,5.16654,157.762,1023.4881
130.75,1487.19,14.955,14.816,10.677,34.350733,30.6189,10.6753,5.17335,157.969,1023.4892
131,1487.19,15.028,14.888,10.6762,34.350917,30.6197,10.6745,5.16753,157.792,1023.4903
