Time,Sound Velocity,"Pressure, Strain Gauge [db]",Depth,Temperature ,Conductivity,Salinity,Potential Temperature ,Oxygen [mg/l],Oxygen [umol/Kg],Density
203.5,1488.33,20.1,19.913,11.129,34.267432,30.1605,11.1267,5.00388,152.86,1023.0788
203.75,1488.33,20.095,19.908,11.1291,34.268102,30.1611,11.1268,5.00165,152.791,1023.0793
204,1488.33,20.093,19.907,11.1293,34.267675,30.1606,11.1269,4.99554,152.605,1023.0788
204.25,1488.33,20.096,19.91,11.1293,34.267249,30.1601,11.127,4.99881,152.705,1023.0785
204.5,1488.33,20.102,19.915,11.1291,34.267432,30.1605,11.1268,4.99822,152.687,1023.0788
204.75,1488.33,20.106,19.919,11.1291,34.267858,30.1609,11.1268,5.00031,152.75,1023.0791
205,1488.33,20.109,19.922,11.129,34.267675,30.1608,11.1267,4.99344,152.541,1023.0791
205.25,1488.33,20.109,19.922,11.1291,34.267249,30.1603,11.1268,4.99942,152.723,1023.0787
205.5,1488.33,20.105,19.918,11.1288,34.267249,30.1605,11.1265,5.0014,152.784,1023.0789
205.75,1488.33,20.1,19.913,11.1283,34.267249,30.161,11.126,5.00214,152.806,1023.0793
206,1488.33,20.097,19.911,11.128,34.267005,30.161,11.1257,4.99693,152.647,1023.0793
206.25,1488.33,20.097,19.91,11.1279,34.267005,30.1611,11.1256,4.98691,152.341,1023.0794
206.5,1488.33,20.098,19.911,11.128,34.267432,30.1614,11.1256,4.99117,152.471,1023.0797
206.75,1488.33,20.098,19.912,11.1284,34.267858,30.1615,11.126,4.99058,152.453,1023.0797
207,1488.33,20.098,19.911,11.1288,34.267675,30.161,11.1265,4.99152,152.482,1023.0792
207.25,1488.33,20.096,19.909,11.1288,34.267432,30.1608,11.1264,4.98922,152.412,1023.079
207.5,1488.33,20.093,19.906,11.1287,34.267005,30.1604,11.1264,4.99606,152.621,1023.0788
207.75,1488.33,20.094,19.907,11.1285,34.267858,30.1614,11.1262,4.99866,152.7,1023.0796
208,1488.33,20.098,19.911,11.1288,34.267432,30.1608,11.1264,4.99939,152.722,1023.0791
208.25,1488.33,20.105,19.918,11.1288,34.267675,30.161,11.1265,4.99957,152.728,1023.0792
208.5,1488.33,20.113,19.926,11.1286,34.267432,30.1609,11.1263,4.99545,152.602,1023.0792
208.75,1488.33,20.115,19.928,11.1286,34.267005,30.1605,11.1263,4.99577,152.612,1023.0789
209,1488.33,20.11,19.923,11.1281,34.266396,30.1603,11.1258,4.99172,152.488,1023.0789
209.25,1488.33,20.1,19.913,11.1278,34.267249,30.1614,11.1254,4.99706,152.651,1023.0798
209.5,1488.33,20.089,19.903,11.1278,34.267858,30.162,11.1255,4.99631,152.628,1023.0801
209.75,1488.33,20.084,19.898,11.1283,34.268285,30.162,11.126,5.00513,152.897,1023.08
210,1488.33,20.087,19.9,11.1288,34.268711,30.162,11.1264,5.00449,152.878,1023.08
210.25,1488.33,20.096,19.909,11.1294,34.268894,30.1617,11.1271,4.99943,152.724,1023.0797
210.5,1488.33,20.108,19.921,11.13,34.268284,30.1606,11.1277,5.0034,152.845,1023.0788
210.75,1488.33,20.116,19.929,11.1302,34.268284,30.1604,11.1279,4.99991,152.738,1023.0786
211,1488.33,20.118,19.931,11.1299,34.267431,30.1598,11.1276,4.99502,152.589,1023.0782
211.25,1488.33,20.112,19.925,11.1293,34.267249,30.1601,11.127,4.99281,152.522,1023.0785
211.5,1488.33,20.103,19.916,11.1288,34.267858,30.1611,11.1265,4.99264,152.516,1023.0793
211.75,1488.33,20.093,19.906,11.129,34.268467,30.1616,11.1266,4.9873,152.353,1023.0797
212,1488.33,20.086,19.9,11.1294,34.268711,30.1615,11.1271,4.99607,152.621,1023.0795
212.25,1488.33,20.084,19.898,11.1301,34.269137,30.1613,11.1278,4.99317,152.532,1023.0792
212.5,1488.34,20.087,19.9,11.1308,34.269137,30.1608,11.1285,4.9868,152.338,1023.0787
212.75,1488.34,20.093,19.907,11.1312,34.269747,30.1611,11.1288,4.99072,152.458,1023.0789
213,1488.34,20.102,19.915,11.1318,34.26999,30.1608,11.1295,4.98639,152.325,1023.0785
213.25,1488.34,20.111,19.924,11.1324,34.268893,30.1592,11.1301,4.98102,152.161,1023.0773
213.5,1488.34,20.118,19.931,11.1321,34.268467,30.159,11.1298,4.99175,152.489,1023.0772
213.75,1488.34,20.118,19.931,11.1312,34.268284,30.1596,11.1288,4.99262,152.516,1023.0779
214,1488.33,20.112,19.925,11.1303,34.268467,30.1605,11.128,4.98918,152.41,1023.0786
214.25,1488.33,20.103,19.916,11.13,34.268467,30.1608,11.1277,4.99339,152.539,1023.0789
214.5,1488.33,20.094,19.907,11.1298,34.268894,30.1614,11.1275,4.99031,152.445,1023.0793
214.75,1488.34,20.091,19.904,11.1301,34.26999,30.1622,11.1277,4.99237,152.508,1023.0799
215,1488.34,20.092,19.906,11.1312,34.270173,30.1615,11.1288,5.00756,152.972,1023.0792
215.25,1488.34,20.099,19.912,11.132,34.2706,30.1612,11.1297,5.00297,152.832,1023.0788
215.5,1488.34,20.104,19.918,11.1329,34.270173,30.1601,11.1305,5.00366,152.853,1023.0779
215.75,1488.34,20.107,19.92,11.1332,34.269746,30.1594,11.1309,5.00104,152.773,1023.0773
216,1488.34,20.103,19.916,11.1327,34.26999,30.16,11.1304,4.99893,152.708,1023.0778
216.25,1488.34,20.096,19.909,11.1325,34.270782,30.161,11.1302,4.99377,152.551,1023.0786
216.5,1488.34,20.091,19.904,11.1329,34.271452,30.1613,11.1306,4.98929,152.414,1023.0787
216.75,1488.35,20.09,19.903,11.1339,34.271879,30.1609,11.1316,4.98988,152.432,1023.0782
217,1488.35,20.094,19.907,11.1349,34.272062,30.1603,11.1326,4.97628,152.017,1023.0776
217.25,1488.35,20.101,19.914,11.1354,34.272061,30.1598,11.1331,4.98519,152.289,1023.0772
217.5,1488.35,20.107,19.92,11.1357,34.271635,30.1592,11.1334,4.98484,152.278,1023.0767
217.75,1488.35,20.112,19.925,11.1358,34.271452,30.1589,11.1335,4.9884,152.387,1023.0764
218,1488.35,20.114,19.927,11.1355,34.271452,30.1592,11.1332,4.9911,152.469,1023.0767
218.25,1488.35,20.113,19.926,11.1354,34.271635,30.1595,11.133,4.99459,152.576,1023.077
218.5,1488.35,20.107,19.92,11.1354,34.272122,30.1599,11.1331,4.99363,152.547,1023.0773
218.75,1488.35,20.1,19.913,11.1359,34.272671,30.16,11.1336,5.00167,152.792,1023.0773
219,1488.36,20.092,19.906,11.1365,34.273341,30.1603,11.1341,4.99812,152.684,1023.0773
219.25,1488.36,20.086,19.899,11.1374,34.273767,30.1599,11.1351,4.9961,152.622,1023.0768
219.5,1488.36,20.083,19.896,11.1384,34.273767,30.1591,11.136,4.99397,152.557,1023.076
219.75,1488.36,20.086,19.9,11.139,34.273767,30.1586,11.1367,4.99325,152.535,1023.0755
220,1488.36,20.093,19.907,11.1394,34.273523,30.158,11.137,4.98742,152.357,1023.0751
220.25,1488.36,20.104,19.917,11.1394,34.273767,30.1582,11.1371,4.99166,152.487,1023.0753
220.5,1488.36,20.114,19.927,11.1395,34.273767,30.1582,11.1372,4.99596,152.618,1023.0752
220.75,1488.36,20.118,19.931,11.1394,34.273097,30.1576,11.1371,4.99623,152.626,1023.0748
221,1488.36,20.115,19.928,11.1388,34.272488,30.1575,11.1365,5.00625,152.932,1023.0748
221.25,1488.36,20.106,19.919,11.1382,34.272914,30.1584,11.1358,5.00691,152.953,1023.0757
221.5,1488.36,20.096,19.909,11.1382,34.273767,30.1593,11.1358,5.01123,153.084,1023.0763
221.75,1488.36,20.089,19.902,11.1388,34.274559,30.1595,11.1365,5.00659,152.943,1023.0763
222,1488.37,20.089,19.902,11.1401,34.274803,30.1587,11.1378,5.00827,152.994,1023.0754
222.25,1488.37,20.094,19.907,11.141,34.274376,30.1575,11.1387,5.00219,152.809,1023.0744
222.5,1488.37,20.101,19.915,11.1414,34.274559,30.1574,11.139,5.00303,152.834,1023.0743
222.75,1488.37,20.107,19.92,11.1413,34.274193,30.1571,11.1389,5.00291,152.83,1023.0741
223,1488.37,20.109,19.922,11.1409,34.27395,30.1572,11.1386,5.00711,152.959,1023.0742
223.25,1488.37,20.105,19.918,11.1409,34.274376,30.1576,11.1385,5.00937,153.028,1023.0746
223.5,1488.37,20.099,19.912,11.1409,34.274986,30.1582,11.1386,5.02029,153.361,1023.0749
223.75,1488.37,20.096,19.909,11.1414,34.275229,30.158,11.1391,5.02555,153.522,1023.0747
224,1488.37,20.096,19.909,11.142,34.275656,30.1579,11.1397,5.02281,153.438,1023.0746
224.25,1488.37,20.1,19.913,11.1427,34.275838,30.1576,11.1404,5.02475,153.498,1023.0742
224.5,1488.38,20.104,19.918,11.1433,34.276082,30.1573,11.141,5.02438,153.487,1023.0739
224.75,1488.38,20.108,19.921,11.1437,34.276082,30.157,11.1413,5.02391,153.472,1023.0736
225,1488.38,20.104,19.918,11.144,34.276265,30.1569,11.1417,5.02693,153.564,1023.0735
225.25,1488.38,20.099,19.912,11.1441,34.276691,30.1572,11.1418,5.02589,153.533,1023.0737
225.5,1488.38,20.093,19.906,11.1448,34.277118,30.1571,11.1424,5.02487,153.502,1023.0735
225.75,1488.38,20.092,19.905,11.1454,34.277544,30.1571,11.143,5.02464,153.494,1023.0733
226,1488.38,20.097,19.91,11.146,34.277301,30.1563,11.1436,5.02815,153.602,1023.0726
226.25,1488.39,20.105,19.918,11.1464,34.277544,30.1562,11.1441,5.02672,153.558,1023.0725
226.5,1488.39,20.11,19.923,11.1469,34.277544,30.1558,11.1445,5.03354,153.767,1023.0721
226.75,1488.39,20.11,19.923,11.1469,34.277727,30.156,11.1446,5.03395,153.779,1023.0722
227,1488.39,20.105,19.918,11.1473,34.278336,30.1563,11.1449,5.0297,153.649,1023.0724
227.25,1488.39,20.098,19.911,11.148,34.278763,30.1561,11.1457,5.02705,153.568,1023.0721
227.5,1488.39,20.093,19.906,11.1489,34.279006,30.1556,11.1466,5.03486,153.807,1023.0715
227.75,1488.4,20.093,19.907,11.1499,34.279433,30.1552,11.1476,5.03245,153.733,1023.071
228,1488.4,20.101,19.914,11.1505,34.279189,30.1545,11.1481,5.03289,153.747,1023.0704
228.25,1488.4,20.111,19.924,11.1506,34.279433,30.1546,11.1483,5.0284,153.61,1023.0706
228.5,1488.4,20.117,19.93,11.1507,34.279189,30.1543,11.1484,5.03331,153.76,1023.0703
228.75,1488.4,20.114,19.927,11.1507,34.279433,30.1546,11.1483,5.04555,154.134,1023.0705
229,1488.4,20.102,19.915,11.151,34.279859,30.1547,11.1487,5.04971,154.261,1023.0705
229.25,1488.4,20.086,19.9,11.1513,34.280469,30.155,11.149,5.05754,154.5,1023.0706
229.5,1488.41,20.076,19.889,11.1524,34.281322,30.155,11.15,5.0668,154.783,1023.0704
229.75,1488.41,20.078,19.891,11.1537,34.281078,30.1537,11.1513,5.06945,154.864,1023.0692
230,1488.41,20.091,19.904,11.1546,34.281078,30.1529,11.1523,5.08153,155.233,1023.0685
230.25,1488.41,20.11,19.923,11.155,34.280895,30.1524,11.1527,5.08532,155.349,1023.0681
230.5,1488.41,20.125,19.938,11.1546,34.280651,30.1525,11.1523,5.08186,155.243,1023.0683
230.75,1488.41,20.131,19.944,11.1543,34.280651,30.1527,11.152,5.08264,155.267,1023.0685
231,1488.41,20.126,19.939,11.1536,34.280468,30.1532,11.1512,5.08527,155.347,1023.069
231.25,1488.41,20.112,19.925,11.1537,34.281078,30.1537,11.1514,5.08581,155.364,1023.0693
231.5,1488.41,20.093,19.906,11.1542,34.281504,30.1537,11.1519,5.08014,155.19,1023.0691
231.75,1488.41,20.078,19.891,11.1551,34.282113,30.1536,11.1527,5.08072,155.208,1023.0688
232,1488.42,20.072,19.886,11.156,34.282784,30.1534,11.1537,5.08026,155.194,1023.0685
232.25,1488.42,20.078,19.891,11.157,34.282784,30.1527,11.1546,5.08309,155.281,1023.0678
232.5,1488.42,20.092,19.906,11.1576,34.282357,30.1517,11.1553,5.08105,155.219,1023.067
232.75,1488.42,20.109,19.922,11.1576,34.281931,30.1513,11.1553,5.08203,155.249,1023.0668
233,1488.42,20.121,19.934,11.1572,34.281504,30.1512,11.1548,5.08898,155.461,1023.0668
233.25,1488.42,20.123,19.936,11.1566,34.281504,30.1517,11.1543,5.08845,155.445,1023.0673
233.5,1488.42,20.115,19.928,11.1563,34.281504,30.152,11.154,5.09932,155.777,1023.0675
233.75,1488.42,20.104,19.917,11.1562,34.281931,30.1524,11.1539,5.10318,155.895,1023.0679
234,1488.42,20.095,19.908,11.1565,34.282113,30.1524,11.1542,5.1067,156.002,1023.0677
234.25,1488.42,20.093,19.906,11.1569,34.282357,30.1523,11.1546,5.11435,156.236,1023.0676
234.5,1488.42,20.094,19.908,11.1571,34.282113,30.1519,11.1548,5.12593,156.59,1023.0672
234.75,1488.42,20.098,19.912,11.1573,34.282113,30.1517,11.155,5.11949,156.393,1023.0671
235,1488.42,20.102,19.915,11.1573,34.282113,30.1518,11.1549,5.12285,156.496,1023.0672
235.25,1488.42,20.103,19.916,11.1571,34.281931,30.1517,11.1548,5.1259,156.589,1023.0671
235.5,1488.42,20.101,19.915,11.1571,34.281748,30.1516,11.1547,5.12075,156.431,1023.067
235.75,1488.42,20.1,19.913,11.1564,34.281687,30.152,11.1541,5.11943,156.391,1023.0675
236,1488.42,20.099,19.912,11.1562,34.281748,30.1523,11.1538,5.11752,156.333,1023.0677
236.25,1488.42,20.101,19.914,11.1562,34.281748,30.1523,11.1539,5.11517,156.261,1023.0677
236.5,1488.42,20.104,19.918,11.1562,34.281748,30.1523,11.1538,5.1094,156.085,1023.0678
236.75,1488.42,20.107,19.921,11.156,34.281504,30.1522,11.1537,5.11324,156.202,1023.0677
237,1488.42,20.108,19.922,11.1561,34.281748,30.1524,11.1538,5.11058,156.121,1023.0678
237.25,1488.41,20.108,19.921,11.1558,34.281504,30.1524,11.1534,5.10035,155.808,1023.0679
237.5,1488.41,20.104,19.918,11.1553,34.281321,30.1526,11.1529,5.11119,156.139,1023.0682
237.75,1488.41,20.1,19.913,11.1552,34.281504,30.1529,11.1528,5.10693,156.009,1023.0684
238,1488.41,20.093,19.907,11.1549,34.281748,30.1533,11.1526,5.10655,155.998,1023.0687
238.25,1488.41,20.089,19.902,11.1554,34.282113,30.1533,11.1531,5.10217,155.864,1023.0686
238.5,1488.42,20.088,19.901,11.1562,34.282113,30.1526,11.1539,5.10673,156.003,1023.0679
238.75,1488.42,20.091,19.904,11.1569,34.282113,30.1521,11.1545,5.09761,155.725,1023.0674
239,1488.42,20.099,19.912,11.1573,34.28254,30.1522,11.1549,5.09413,155.618,1023.0675
239.25,1488.42,20.108,19.922,11.1573,34.281931,30.1516,11.1549,5.08749,155.415,1023.067
239.5,1488.42,20.116,19.929,11.1571,34.281931,30.1517,11.1548,5.07849,155.14,1023.0672
239.75,1488.42,20.12,19.933,11.1568,34.281504,30.1516,11.1544,5.08696,155.399,1023.0672
240,1488.41,20.116,19.929,11.156,34.280224,30.1509,11.1537,5.08254,155.264,1023.0668
240.25,1488.41,20.107,19.92,11.1544,34.280225,30.1523,11.1521,5.08738,155.412,1023.0681
240.5,1488.41,20.094,19.907,11.1532,34.280895,30.1539,11.1509,5.09421,155.62,1023.0694
240.75,1488.41,20.084,19.897,11.1534,34.281748,30.1546,11.151,5.09308,155.586,1023.0699
241,1488.41,20.081,19.894,11.1545,34.28254,30.1544,11.1522,5.10167,155.848,1023.0696
241.25,1488.42,20.087,19.901,11.156,34.282357,30.1531,11.1536,5.10261,155.877,1023.0683
241.5,1488.42,20.098,19.912,11.1565,34.281321,30.1516,11.1542,5.09786,155.732,1023.0671
241.75,1488.42,20.109,19.922,11.1564,34.280895,30.1512,11.1541,5.09251,155.569,1023.0669
242,1488.41,20.116,19.929,11.1553,34.280225,30.1515,11.1529,5.08976,155.485,1023.0674
242.25,1488.41,20.116,19.929,11.1538,34.279859,30.1524,11.1514,5.08443,155.322,1023.0683
242.5,1488.4,20.11,19.923,11.1525,34.27858,30.1522,11.1502,5.0844,155.321,1023.0684
242.75,1488.4,20.101,19.915,11.1511,34.279859,30.1546,11.1488,5.0839,155.305,1023.0704
243,1488.4,20.094,19.907,11.1511,34.280469,30.1552,11.1487,5.08331,155.287,1023.0709
243.25,1488.4,20.088,19.901,11.1516,34.280469,30.1548,11.1493,5.08995,155.49,1023.0704
243.5,1488.4,20.088,19.901,11.1524,34.280225,30.1539,11.15,5.08486,155.335,1023.0696
243.75,1488.41,20.093,19.906,11.1528,34.280651,30.154,11.1505,5.08526,155.347,1023.0696
244,1488.41,20.102,19.915,11.1532,34.279859,30.1529,11.1509,5.07939,155.168,1023.0687
244.25,1488.4,20.113,19.926,11.1528,34.279189,30.1526,11.1504,5.07551,155.049,1023.0686
244.5,1488.4,20.118,19.931,11.1512,34.278153,30.1529,11.1489,5.0638,154.691,1023.0691
244.75,1488.4,20.116,19.929,11.1501,34.279006,30.1546,11.1478,5.06737,154.8,1023.0706
245,1488.39,20.108,19.922,11.1495,34.277727,30.1538,11.1472,5.05944,154.558,1023.0701
245.25,1488.39,20.096,19.91,11.1488,34.278763,30.1555,11.1464,5.06055,154.592,1023.0715
245.5,1488.39,20.086,19.9,11.1487,34.279433,30.1562,11.1464,5.06154,154.622,1023.072
245.75,1488.4,20.083,19.897,11.1491,34.279859,30.1563,11.1468,5.05792,154.511,1023.072
246,1488.4,20.088,19.901,11.1504,34.279433,30.1548,11.1481,5.05595,154.451,1023.0706
246.25,1488.4,20.099,19.912,11.1509,34.279006,30.1539,11.1486,5.05252,154.347,1023.0699
246.5,1488.4,20.109,19.923,11.1505,34.278763,30.1541,11.1481,5.0483,154.218,1023.0702
246.75,1488.4,20.115,19.928,11.1497,34.278763,30.1547,11.1474,5.04919,154.245,1023.0708
247,1488.4,20.114,19.927,11.1495,34.279189,30.1553,11.1472,5.04341,154.068,1023.0713
247.25,1488.4,20.108,19.921,11.1501,34.279006,30.1546,11.1478,5.04313,154.06,1023.0706
247.5,1488.4,20.101,19.914,11.1499,34.279189,30.1549,11.1476,5.03802,153.904,1023.0709
247.75,1488.4,20.097,19.91,11.1497,34.279006,30.1549,11.1474,5.0484,154.221,1023.0709
248,1488.4,20.096,19.909,11.1495,34.279189,30.1553,11.1472,5.04775,154.201,1023.0712
248.25,1488.4,20.097,19.911,11.1496,34.279433,30.1554,11.1473,5.04386,154.082,1023.0713
248.5,1488.4,20.097,19.911,11.1495,34.279006,30.1551,11.1472,5.04699,154.178,1023.0711
248.75,1488.4,20.097,19.91,11.1496,34.279433,30.1554,11.1473,5.05531,154.432,1023.0713
249,1488.4,20.097,19.91,11.1501,34.279616,30.1552,11.1478,5.04693,154.176,1023.071
249.25,1488.4,20.099,19.912,11.1507,34.279616,30.1547,11.1483,5.05132,154.31,1023.0706
249.5,1488.4,20.105,19.918,11.1509,34.279859,30.1548,11.1485,5.05688,154.48,1023.0706
249.75,1488.4,20.11,19.923,11.1509,34.279189,30.1541,11.1485,5.05135,154.311,1023.0701
250,1488.4,20.112,19.925,11.1504,34.278336,30.1537,11.1481,5.0587,154.535,1023.0699
250.25,1488.39,20.109,19.923,11.1494,34.277544,30.1537,11.1471,5.05815,154.519,1023.0701
250.5,1488.39,20.102,19.915,11.1479,34.278763,30.1562,11.1455,5.04984,154.265,1023.0722
250.75,1488.39,20.094,19.908,11.148,34.280042,30.1573,11.1457,5.0584,154.526,1023.073
251,1488.4,20.089,19.903,11.1496,34.280469,30.1565,11.1472,5.06652,154.774,1023.0721
251.25,1488.4,20.09,19.904,11.1509,34.280042,30.1549,11.1486,5.05849,154.529,1023.0707
251.5,1488.4,20.096,19.909,11.1516,34.279859,30.1542,11.1493,5.05492,154.42,1023.07
251.75,1488.4,20.105,19.918,11.1518,34.279006,30.1532,11.1494,5.05904,154.546,1023.0693
252,1488.4,20.111,19.924,11.1512,34.279189,30.1539,11.1489,5.0588,154.539,1023.0699
252.25,1488.4,20.113,19.926,11.1505,34.278336,30.1537,11.1481,5.05773,154.506,1023.0698
252.5,1488.4,20.11,19.923,11.1496,34.278519,30.1546,11.1472,5.06617,154.764,1023.0707
252.75,1488.39,20.104,19.918,11.1489,34.278153,30.1548,11.1466,5.0669,154.786,1023.0709
253,1488.39,20.098,19.912,11.1486,34.279006,30.1558,11.1463,5.07126,154.919,1023.0718
253.25,1488.39,20.093,19.907,11.1487,34.279006,30.1558,11.1464,5.07004,154.882,1023.0717
253.5,1488.39,20.091,19.904,11.1492,34.279006,30.1553,11.1469,5.0774,155.107,1023.0712
253.75,1488.4,20.09,19.903,11.1497,34.279433,30.1553,11.1474,5.07233,154.952,1023.0712
254,1488.4,20.09,19.903,11.1505,34.280225,30.1554,11.1482,5.06921,154.856,1023.0711
254.25,1488.4,20.093,19.906,11.1515,34.280042,30.1544,11.1492,5.06157,154.623,1023.0702
254.5,1488.4,20.1,19.913,11.1521,34.279433,30.1534,11.1498,5.06283,154.662,1023.0693
254.75,1488.4,20.111,19.924,11.1517,34.279189,30.1535,11.1493,5.05832,154.524,1023.0695
255,1488.4,20.119,19.932,11.1509,34.279616,30.1545,11.1486,5.04726,154.186,1023.0705
255.25,1488.4,20.121,19.934,11.1505,34.279006,30.1542,11.1482,5.04436,154.097,1023.0703
255.5,1488.4,20.115,19.928,11.1503,34.2773,30.1528,11.148,5.04077,153.988,1023.0692
255.75,1488.39,20.101,19.915,11.1488,34.27858,30.1552,11.1465,5.04014,153.968,1023.0713
256,1488.39,20.087,19.9,11.1488,34.280225,30.1569,11.1464,5.04055,153.98,1023.0725
256.25,1488.4,20.078,19.892,11.1502,34.280895,30.1564,11.1478,5.04475,154.109,1023.0719
256.5,1488.4,20.081,19.895,11.1519,34.280651,30.1548,11.1495,5.05342,154.374,1023.0703
256.75,1488.41,20.092,19.906,11.1527,34.280468,30.1539,11.1504,5.06068,154.596,1023.0696
257,1488.41,20.107,19.92,11.1529,34.279859,30.1531,11.1506,5.07107,154.914,1023.069
257.25,1488.4,20.117,19.93,11.1524,34.27858,30.1523,11.1501,5.06614,154.763,1023.0684
257.5,1488.4,20.12,19.933,11.1515,34.27858,30.153,11.1492,5.07276,154.965,1023.0692
257.75,1488.4,20.113,19.926,11.1507,34.279433,30.1546,11.1483,5.07942,155.168,1023.0705
258,1488.4,20.101,19.914,11.1504,34.279859,30.1552,11.1481,5.07655,155.081,1023.071
258.25,1488.4,20.091,19.904,11.1509,34.280651,30.1555,11.1486,5.07234,154.952,1023.0711
258.5,1488.4,20.087,19.9,11.1519,34.280651,30.1548,11.1495,5.07093,154.909,1023.0703
258.75,1488.4,20.09,19.903,11.1525,34.280468,30.1541,11.1502,5.07133,154.921,1023.0697
259,1488.41,20.098,19.911,11.1527,34.280225,30.1537,11.1504,5.07281,154.967,1023.0694
259.25,1488.4,20.106,19.919,11.1526,34.280225,30.1538,11.1502,5.06824,154.827,1023.0695
259.5,1488.4,20.111,19.924,11.1523,34.280042,30.1538,11.15,5.07258,154.959,1023.0696
259.75,1488.4,20.11,19.923,11.1522,34.279859,30.1537,11.1499,5.07,154.881,1023.0696
260,1488.4,20.107,19.92,11.1519,34.279433,30.1536,11.1495,5.07193,154.94,1023.0695
260.25,1488.4,20.104,19.917,11.1513,34.279859,30.1544,11.149,5.07246,154.956,1023.0702
260.5,1488.4,20.102,19.915,11.1511,34.278336,30.1532,11.1487,5.07051,154.896,1023.0693
260.75,1488.4,20.1,19.913,11.1498,34.278763,30.1546,11.1474,5.06508,154.73,1023.0707
261,1488.39,20.098,19.911,11.1494,34.278763,30.155,11.147,5.07195,154.94,1023.071
261.25,1488.4,20.096,19.909,11.1497,34.278763,30.1547,11.1474,5.07104,154.912,1023.0707
261.5,1488.39,20.095,19.909,11.1492,34.27797,30.1543,11.1469,5.07253,154.958,1023.0705
261.75,1488.39,20.098,19.911,11.1487,34.277544,30.1543,11.1464,5.0739,155,1023.0706
262,1488.39,20.102,19.915,11.1482,34.27858,30.1557,11.1459,5.07282,154.967,1023.0718
262.25,1488.39,20.106,19.919,11.1488,34.278153,30.1549,11.1464,5.0696,154.868,1023.071
262.5,1488.39,20.109,19.922,11.149,34.2773,30.1539,11.1466,5.0691,154.853,1023.0703
262.75,1488.39,20.107,19.92,11.1478,34.276447,30.154,11.1455,5.06446,154.712,1023.0705
263,1488.38,20.102,19.915,11.1461,34.276447,30.1554,11.1438,5.06777,154.812,1023.0719
263.25,1488.38,20.097,19.911,11.1454,34.277301,30.1568,11.143,5.05854,154.53,1023.0731
263.5,1488.38,20.095,19.909,11.1454,34.277118,30.1566,11.143,5.06511,154.731,1023.073
263.75,1488.38,20.096,19.91,11.1458,34.277727,30.1568,11.1435,5.05347,154.375,1023.0731
264,1488.39,20.099,19.913,11.1464,34.277971,30.1566,11.1441,5.0518,154.324,1023.0728
264.25,1488.39,20.102,19.916,11.1469,34.277971,30.1562,11.1446,5.05694,154.481,1023.0724
264.5,1488.39,20.104,19.917,11.1475,34.277971,30.1557,11.1451,5.05768,154.504,1023.0719
264.75,1488.39,20.103,19.916,11.1476,34.2773,30.155,11.1453,5.0507,154.291,1023.0713
265,1488.39,20.101,19.914,11.1471,34.277971,30.156,11.1448,5.05183,154.325,1023.0722
265.25,1488.39,20.098,19.912,11.1473,34.277971,30.1559,11.145,5.05523,154.429,1023.072
265.5,1488.39,20.098,19.912,11.1481,34.277544,30.1548,11.1457,5.05345,154.375,1023.0711
265.75,1488.39,20.102,19.915,11.148,34.2773,30.1546,11.1457,5.0594,154.557,1023.071
266,1488.39,20.106,19.919,11.1471,34.277118,30.1552,11.1447,5.05488,154.419,1023.0716
266.25,1488.39,20.108,19.921,11.1466,34.277118,30.1556,11.1442,5.05312,154.365,1023.072
266.5,1488.38,20.106,19.919,11.1461,34.276874,30.1558,11.1438,5.05091,154.297,1023.0722
266.75,1488.38,20.102,19.916,11.1458,34.276082,30.1552,11.1435,5.04805,154.21,1023.0718
267,1488.38,20.099,19.912,11.1448,34.276448,30.1564,11.1425,5.04836,154.219,1023.0729
267.25,1488.38,20.098,19.911,11.1444,34.277118,30.1574,11.1421,5.04204,154.026,1023.0738
267.5,1488.38,20.097,19.91,11.145,34.277118,30.1569,11.1427,5.04712,154.181,1023.0733
267.75,1488.38,20.097,19.91,11.1454,34.277301,30.1568,11.143,5.05253,154.347,1023.0731
268,1488.38,20.097,19.91,11.146,34.277544,30.1565,11.1437,5.06009,154.578,1023.0727
268.25,1488.38,20.098,19.911,11.1462,34.276874,30.1557,11.1439,5.05979,154.568,1023.0721
268.5,1488.38,20.101,19.914,11.1464,34.276874,30.1556,11.144,5.05913,154.548,1023.072
268.75,1488.39,20.104,19.917,11.1466,34.276874,30.1554,11.1442,5.05766,154.503,1023.0718
269,1488.38,20.106,19.92,11.1464,34.276691,30.1554,11.144,5.05205,154.332,1023.0719
269.25,1488.38,20.106,19.919,11.1458,34.276691,30.1559,11.1434,5.04724,154.185,1023.0724
269.5,1488.38,20.104,19.917,11.1454,34.276265,30.1558,11.143,5.04407,154.088,1023.0724
269.75,1488.38,20.102,19.915,11.145,34.276509,30.1563,11.1427,5.04383,154.081,1023.0728
270,1488.38,20.099,19.913,11.1448,34.276691,30.1567,11.1424,5.04587,154.143,1023.0732
270.25,1488.38,20.1,19.913,11.1452,34.277118,30.1568,11.1429,5.04646,154.161,1023.0731
270.5,1488.38,20.101,19.915,11.1458,34.277544,30.1567,11.1434,5.05336,154.372,1023.073
270.75,1488.39,20.103,19.916,11.1464,34.277544,30.1562,11.1441,5.05713,154.487,1023.0724
271,1488.39,20.103,19.917,11.1466,34.277301,30.1558,11.1442,5.06418,154.703,1023.0722
271.25,1488.39,20.101,19.915,11.1464,34.277301,30.1559,11.1441,5.06828,154.828,1023.0723
